bookID;;authors;average_rating;isbn;language_code;  num_pages;ratings_count;text_reviews_count;publication_date;publisher;review_sentences;has_spoiler;Genre
24984;Passage;Connie Willis;3.69;553580515;eng;780;7331;753;01/02/2002;Bantam;"[[0, 'What a fascinating book.'], [0, 'I had wanted to read this for a while because the premise intrigued me.'], [0, ""I don't believe in any kind of afterlife, so I obviously don't believe near death experiences have any supernatural component to them whatsoever, yet I am intrigued by them and by how people confront their mortality.""], [0, 'This was a thought provoking and at times emotionally powerful book.'], [0, 'The ""mystery"" of the near death experiences is gripping and Willis did a good job integrating scientific and historical information into the narrative.'], [0, 'I was quite impressed with the plot arc.'], [0, 'Willis did a great job simulating the frenetic energy generated by people on an intellectual quest.'], [1, ""This book could have definitely used some editing as it continually re-states incredibly minor plot points and the  post Joanna's death investigation   should have been tightened up but with the exception of these pacing quirks Passage reads pretty easily for such a long work.""], [0, 'I would definitely recommend this.'], [0, 'This was my first Willis book and I look forward to reading other work by this author.']]";TRUE;{'fiction': 726, 'fantasy, paranormal': 257, 'mystery, thriller, crime': 38, 'history, historical fiction, biography': 26, 'romance': 4}
24985;Bellwether;Connie Willis;3.92;553562967;eng;248;9419;1110;06/02/1997;Spectra;"[[0, ""I want to live in Connie Willis' brain.""], [0, 'This story ticked all my boxes.'], [0, '*I read this story in the omnibus Imperfect Futures.']]";FALSE;{'fiction': 830, 'romance': 87, 'fantasy, paranormal': 171, 'mystery, thriller, crime': 6, 'history, historical fiction, biography': 5}
25002;Writing Degree Zero;Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag;3.88;809013843;eng;96;19;0;05/01/1977;Hill and Wang;#N/A;#N/A;#N/A
25005;New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery;Anthony Grafton;3.62;674618769;eng;296;71;4;3/15/1995;Belknap Press;#N/A;#N/A;{'history, historical fiction, biography': 33, 'non-fiction': 7}
25012;The Book of My Life;Girolamo Cardano/Jean Stoner/Anthony Grafton;3.75;1590170164;en-GB;320;72;12;10/31/2002;NYRB Classics;#N/A;#N/A;#N/A
25013;A Crack in the Edge of the World;Simon Winchester;3.78;60572000;eng;419;5413;499;10/10/2006;Harper Perennial;#N/A;#N/A;{'history, historical fiction, biography': 487, 'non-fiction': 415}
25014;The Map That Changed the World: William Smith and the Birth of Modern Geology;Simon Winchester;3.82;60931809;eng;329;10452;539;7/30/2002;Perennial;#N/A;#N/A;{'history, historical fiction, biography': 817, 'non-fiction': 614, 'comics, graphic': 4, 'fiction': 12}
25015;The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time;Simon Winchester;3.92;312423373;eng;416;1398;95;04/01/2004;Picador;#N/A;#N/A;{'history, historical fiction, biography': 91, 'non-fiction': 58, 'fiction': 2, 'comics, graphic': 1}
25016;Outposts: Journeys to the Surviving Relics of the British Empire;Simon Winchester;3.79;60598611;eng;400;1209;106;6/15/2004;Harper Perennial;#N/A;#N/A;{'non-fiction': 106, 'history, historical fiction, biography': 76}
25017;Krakatoa: The Day the World Exploded: August 27  1883;Simon Winchester;3.87;60838590;eng;464;15680;1074;07/05/2005;Harper Perennial;#N/A;#N/A;{'non-fiction': 989, 'history, historical fiction, biography': 492, 'fiction': 5}
25021;How the Irish Saved Civilization;Thomas Cahill;3.81;340637870;en-GB;256;91;13;03/03/2003;Sceptre;#N/A;#N/A;{'history, historical fiction, biography': 2084, 'non-fiction': 1193, 'fiction': 6}
25023;Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage;Darina Allen/Regina Sexton;4.19;190492011;eng;288;200;7;12/22/2004;Kyle Books;#N/A;#N/A;{'non-fiction': 8}
25025;The Scotch-Irish: A Social History;James Graham Leyburn;3.97;807842591;eng;377;210;25;8/30/1989;University of North Carolina Press;#N/A;#N/A;{'history, historical fiction, biography': 60, 'non-fiction': 16}
25027;Irish Blessings;Ashley Shannon;4.05;762404787;eng;128;29;2;2/22/1999;Running Press;#N/A;#N/A;#N/A
25032;Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice;Juliette Aristides;4.12;823006573;eng;160;3686;24;11/01/2006;Watson-Guptill;#N/A;#N/A;{'non-fiction': 14, 'history, historical fiction, biography': 1}
25033;Common Herbs for Natural Health;Juliette De Bairacli Levy/Heather  Wood;4.45;961462094;eng;223;113;7;04/11/1996;Ash Tree Publishing;#N/A;#N/A;#N/A
25034;The Complete Herbal Handbook for the Dog and Cat;Juliette De Bairacli Levy;4.31;571161154;eng;368;106;7;04/08/1991;Faber  Faber;#N/A;#N/A;{'non-fiction': 3}
25037;El rey de Les Halles;Juliette Benzoni/Francisco Rodriguez de Lecea;4.19;8466619453;spa;448;207;5;01/01/2007;Ediciones B;#N/A;#N/A;#N/A
25041;The Case of the Snowboarding Superstar (Jigsaw Jones  #29);James Preller/R.W. Alley/Jamie  Smith;3.98;439793955;en-US;80;123;13;01/01/2006;Scholastic;#N/A;#N/A;{'children': 18, 'mystery, thriller, crime': 7, 'fiction': 2}
25044;The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30);James Preller/R.W. Alley/Jamie  Smith;3.75;439896185;eng;80;104;6;01/01/2007;Scholastic;#N/A;#N/A;{'mystery, thriller, crime': 6, 'children': 16, 'fiction': 3}
25045;The Case of the Marshmallow Monster (Jigsaw Jones  #11);James Preller/R.W. Alley;3.92;439184738;en-US;80;227;17;03/01/2001;Scholastic Paperbacks;#N/A;#N/A;{'mystery, thriller, crime': 8, 'children': 15, 'fiction': 3}
25047;The Case of the Stinky Science Project (Jigsaw Jones  #9);James Preller/John Speirs/James Preller;3.83;439114284;en-US;80;162;11;03/01/2001;Scholastic Paperbacks;#N/A;#N/A;{'mystery, thriller, crime': 11, 'children': 13, 'fiction': 4, 'young-adult': 1}
25048;The Case Of The Buried Treasure;James Preller/Jamie Smith/R.W. Alley;3.92;43930931;eng;112;101;9;01/01/2002;Scholastic Paperbacks;#N/A;#N/A;{'mystery, thriller, crime': 7, 'children': 12, 'fiction': 2}
25050;The Case of the Mummy Mystery (Jigsaw Jones  #6);James Preller/John Speirs/R.W. Alley;3.81;439080940;en-US;80;327;22;03/01/2001;Scholastic Paperbacks;#N/A;#N/A;{'mystery, thriller, crime': 11, 'children': 15, 'fiction': 3, 'history, historical fiction, biography': 1, 'young-adult': 1}
25051;Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1);Betty MacDonald/Alexandra Boiger;4.16;64401480;eng;128;48919;1089;8/14/2007;HarperCollins;#N/A;#N/A;{'children': 1700, 'fiction': 295, 'fantasy, paranormal': 124, 'young-adult': 54}
25052;Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2);Betty MacDonald/Alexandra Boiger;4.16;64401510;eng;192;13359;236;8/14/2007;HarperCollins;#N/A;#N/A;{'children': 527, 'fiction': 111, 'fantasy, paranormal': 63, 'young-adult': 14}
25053;Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4);Betty MacDonald/Alexandra Boiger;4.24;64401499;eng;125;14745;203;8/14/2007;HarperCollins;#N/A;#N/A;{'children': 478, 'fiction': 106, 'fantasy, paranormal': 58, 'young-adult': 11}
25055;Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4);Betty MacDonald/Hilary Knight;4.46;60248122;eng;392;922;86;6/15/1995;HarperCollins;#N/A;#N/A;{'children': 60, 'fiction': 22, 'fantasy, paranormal': 7, 'young-adult': 3}
25059;Brightness Reef (Uplift Storm Trilogy  #1);David Brin;3.90;553573306;eng;661;8963;153;10/01/1996;Spectra;"[[0, 'Oi.'], [0, 'This book...just...not a fan.'], [0, ""I really wanted to like this book, and I gave it a hard, honest try...I just couldn't do it.""], [0, 'I came into the series with moderately high hopes.'], [0, ""I'd read the first Uplift trilogy and enjoyed all three of those books.""], [0, 'This one however...not so much.'], [0, 'Most of the characters have no depth.'], [0, 'The plot is interesting...but takes forever to get going.'], [0, ""I just couldn't find anybody to relate to here.""], [0, ""I really liked the idea of the book; I just didn't actually like reading it.""], [0, ""I liked Dwer's plot well enough but the rest of the book, I could have done without.""], [0, 'Too many characters, not enough investment.'], [0, ""I don't think I will continue on to the next book in the series.""]]";FALSE;{'fiction': 539, 'fantasy, paranormal': 96}
25060;Brightness Falls;Jay McInerney;3.74;747553718;eng;432;46;0;08/06/2001;Bloomsbury;#N/A;#N/A;#N/A
25061;This Side of Brightness;Colum McCann;3.85;312421974;eng;304;2506;264;01/01/2003;Picador;#N/A;#N/A;{'fiction': 139, 'history, historical fiction, biography': 41}
25065;Dazzling Brightness (Greek Myths  #1);Roberta Gellis;3.84;786000236;eng;446;196;16;06/01/1994;Pinnacle;#N/A;#N/A;{'romance': 39, 'fantasy, paranormal': 42, 'history, historical fiction, biography': 5, 'fiction': 2}
25069;Bright Lights  Big City;Jay McInerney/Sylvie Durastanti;3.77;2879290937;fre;192;68;5;10/14/1997;Editions de l'Olivier;#N/A;#N/A;#N/A
25074;How it Ended;Jay McInerney;3.49;747553564;eng;196;762;56;08/06/2009;Bloomsbury Publishing PLC;#N/A;#N/A;{'fiction': 30, 'romance': 1}
25078;Savage Inequalities: Children in America's Schools;Jonathan Kozol;4.25;60974990;eng;272;15923;666;06/12/1992;Harper Perennial;#N/A;#N/A;{'non-fiction': 526, 'history, historical fiction, biography': 24}
25083;Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America;Dan Savage;3.81;452284163;eng;320;3090;195;9/30/2003;Penguin Books;#N/A;#N/A;#N/A
25084;Savage Love: Straight Answers from America's Most Popular Sex Columnist;Dan Savage;3.85;452278155;en-GB;352;900;61;10/01/1998;Penguin Books;#N/A;#N/A;#N/A
25099;The Doll's House (The Sandman  #2);Neil Gaiman/Steve Parkhouse/Chris Bachalo/Michael Zulli/Mike Dringenberg/Malcolm Jones III/Todd Klein/Clive Barker;4.44;1563892251;eng;232;63599;1518;03/10/1999;Vertigo;"[[0, 'One of my favourite lines in film is from Bull Durham.'], [0, 'Annie Savoy (Susan Sarandon) asks Millie how the sex was with Ebby Calvin LaLoosh (Tim Robbins), and Millie says, ""He kind of fucks like he throws, sorta all over the place.""'], [0, 'And that is EXACTLY how Neil Gaiman writes.'], [0, 'He has mad creative talent.'], [0, 'There is no denying it.'], [0, 'But too often that talent is uncontrolled, chaotic and even bafflingly silly.'], [0, ""The Doll's House, written back when he was just becoming Neil Gaiman (and probably had editors forcing his work to be more restrained, which is a scary thought), is packed full of brilliant stuff.""], [0, 'The ""cereal"" convention that turns out to be a convention of serial killers is wicked genius.'], [0, ""The cast of characters who make up one of the titular Doll Houses -- Ken and Barbie, the Spider Women, flamboyant Hal, Sandman's missing Fiddler's Green (a landscape of mountains and rivers and foothills turned man), and Rose, the Vortex of Dream -- is fascinating and rich.""], [0, ""And then there's Rose's brother, the foster boy imprisoned in a basement dungeon for seven years only to be liberated by the nightmare Corinthian; it is a truly chilling scenario (and deserved much more of Gaiman's time).""], [0, ""But that's not all ... there's also a brief journey through time to visit an immortal man who rejects death, so he meets Morpheus in a pub that stands on the same spot every hundred years.""], [0, ""In all of these we see Gaiman's imaginative brilliance.""], [0, 'But it is way too much.'], [0, ""So much that nothing spooky remains and Gaiman's ability to horrify dissipates with every clever and half-developed new idea he throws at us.""], [0, 'Any one of these ideas would have been enough to sustain a seven chapter comic book arc.'], [0, 'Perhaps Gaiman could have used two of the ideas in tandem without things getting out of control, but all of them together is as wild as a mascot dropping, Nuke LaLoosh fastball.'], [0, 'Every time I read Gaiman, I hope I am going to love what I am reading, and there are parts I adore (in The Doll\'s House those things are Dream\'s little family war with Desire, the Collectors and ""Men of Good Fortune""), but I always close the cove r frustrated.'], [0, 'Control, control, you must learn control!'], [0, 'Oops, I think I just referenced too many movies.'], [0, ""Sorry, but I was reading Gaiman, after all ;) I couldn't help myself.""]]";FALSE;{'comics, graphic': 8947, 'fantasy, paranormal': 2369, 'fiction': 664, 'mystery, thriller, crime': 22}
25100;Dream Country (The Sandman  #3);Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson;4.24;156389226;eng;111;84421;1201;02/05/1999;DC Comics;#N/A;#N/A;{'comics, graphic': 7833, 'fantasy, paranormal': 2038, 'fiction': 558}
25101;Season of Mists (The Sandman  #4);Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison;4.54;1563890356;eng;217;50951;1038;03/10/1999;Vertigo;"[[0, 'This was the most interesting read of them all.'], [0, ""Let's just say that it will take you... for a Hell of a ride.""], [0, '*Sunglasses* YEAHHHHHHHHHHHH!!!!!!!!']]";FALSE;{'comics, graphic': 7217, 'fantasy, paranormal': 1873, 'fiction': 494}
25102;A Game of You (The Sandman  #5);Neil Gaiman/Shawn McManus/Colleen Doran/Bryan Talbot/George Pratt/Stan Woch/Dick Giordano/Todd Klein;4.43;1563890933;eng;192;43065;876;03/10/1999;Vertigo;"[[0, ""To be frank, I didn't like the high fantasy dream parts.""], [0, ""High fantasy isn't my thing, so I found myself tempted to skip these segments.""], [0, 'I really enjoyed all the characters, though, including Barbie.'], [0, 'I found myself on the verge of tears for the last few pages, but I had to hold them back since I was working.']]";FALSE;{'comics, graphic': 6112, 'fantasy, paranormal': 1675, 'fiction': 437, 'mystery, thriller, crime': 13}
25103;World's End (The Sandman  #8);Neil Gaiman/Mike Allred/Gary Amaro/Mark Buckingham/David Giordano/Tony Harris/Steve Leialoha/Vince Locke/Shea Anton Pensa/Alec Stevens/Bryan Talbot/John Watkiss/Todd Klein/Michael Zulli/Stephen King;4.47;1563891700;eng;160;36629;675;7/16/1999;Vertigo;#N/A;#N/A;{'comics, graphic': 5436, 'fantasy, paranormal': 1410, 'fiction': 386}
25104;The Wake (The Sandman  #10);Neil Gaiman/Michael Zulli/Jon J. Muth/Charles Vess/Mikal Gilmore;4.52;1563892871;eng;191;37038;767;09/03/1999;Vertigo;"[[0, 'I liked seeing all the characters again (although a few I struggled to remember).'], [0, ""The final story, about Dream's influence on Shakespeare, was also pretty cool.""], [0, 'This wrapped up the Sandman series well.']]";FALSE;{'comics, graphic': 4824, 'fantasy, paranormal': 1298, 'fiction': 331, 'young-adult': 10}
25106;Fables & Reflections (The Sandman  #6);Neil Gaiman/Bryan Talbot/Stan Woch/P. Craig Russell/Shawn McManus/John Watkiss/Jill Thompson/Duncan Eagleson/Kent Williams/Todd Klein;4.45;1563891069;eng;263;40736;776;03/10/1999;DC Comics;#N/A;#N/A;{'comics, graphic': 6011, 'fiction': 452, 'fantasy, paranormal': 266, 'history, historical fiction, biography': 22}
25109;Common Ground: A Turbulent Decade in the Lives of Three American Families;J. Anthony Lukas;4.28;394746163;eng;688;2061;194;08/12/1986;Vintage;#N/A;#N/A;{'non-fiction': 197, 'history, historical fiction, biography': 106}
25112;Common Ground: The Water  Earth  and Air We Share;Molly Bang;3.74;590100564;eng;40;98;29;10/01/1997;Blue Sky Press;#N/A;#N/A;{'non-fiction': 13, 'children': 20, 'fiction': 1}
25118;Uncommon Ground: Rethinking the Human Place in Nature;William Cronon;4.16;393315118;eng;560;664;23;10/17/1996;W. W. Norton  Company;#N/A;#N/A;{'non-fiction': 46, 'history, historical fiction, biography': 36, 'fiction': 1}
25120;Uncommon Grounds (Maggy Thorsen Mystery #1);Sandra Balzo;3.61;1410402363;en-US;245;187;41;09/01/2005;Five Star Trade;#N/A;#N/A;{'mystery, thriller, crime': 147, 'fiction': 13, 'romance': 1}
25129;The Ecological Approach to Visual Perception;James J. Gibson;4.26;898599598;eng;348;139;12;09/01/1986;Psychology Press;#N/A;#N/A;{'non-fiction': 10}
25142;Fucked By Rock + Cd;Mark Manning;3.96;1840680733;eng;205;1;0;10/01/2001;Creation Books;#N/A;#N/A;#N/A
25148;The Fuck-Up;Arthur Nersesian;3.55;671027638;eng;304;10655;414;05/01/1999;MTV Books;"[[0, 'I disliked this one so much that I blotted it out of my memory for some time.'], [0, 'I picked it up during my first year of college and almost immediately set it back down.'], [0, ""I couldn't find anything redeeming about the character (perhaps purposely) and the writing was not strong enough to draw me in spite of that lapse.""]]";FALSE;{'fiction': 246, 'young-adult': 7, 'mystery, thriller, crime': 3, 'non-fiction': 3}
25150;Pledged: The Secret Life of Sororities;Alexandra Robbins;3.18;1401300464;en-US;384;245;30;4/14/2004;Hyperion;#N/A;#N/A;{'non-fiction': 567, 'young-adult': 11, 'history, historical fiction, biography': 8, 'fiction': 4}
25152;Uzumaki: Spiral into Horror  Vol. 1;Junji Ito/伊藤潤二;4.32;1569317143;eng;208;12618;774;10/06/2001;Viz Media;"[[0, ""I randomly found this book while doing an inventory of my library's manga collection.""], [0, 'I\'ve seen the Japanese horror movie, and while I found that the movie was bizarre enough to be horrifying, it was a little silly at the same time (the people become obsessed with spirals and eventually become--to use the Netflix description--""ghastly snails"").'], [0, 'So I was a little surprised to like the manga as much as I did, especially since I read it on a whim.'], [0, 'But the artwork was good, and I liked how each person obsessed by the spiral gets their own chapter (one of my problems with the movie is that everything was happening at the same time, and it was difficult to keep track).'], [0, ""The only chapter I can't remember happening in the movie is the couple so desperate to stay together that they wind themselves around each other like mating snakes and dive into the water.""], [0, 'The illustrations are really creepy and have a pulp horror comic feel to them.'], [0, ""Now I'm getting volumes 2 & 3 through interlibrary loan!""], [0, 'And I may have to watch the movie again... just for fun.']]";FALSE;{'comics, graphic': 714, 'fiction': 55, 'fantasy, paranormal': 41, 'mystery, thriller, crime': 40, 'young-adult': 10}
